assembly_accession	organism_name	species_key	assembly_level	status	genome_source	assembly_status	assembly_reason	first_pass_status	locus_n_fraction	locus_longest_n_run	locus_low_complexity	warnings	exon	exon_index	reference_nt	reference_aa_start	reference_aa_end	original_coverage	original_callable_fraction	original_identity	original_confidence	protein_model_aa_coverage	sensitive_blast_coverage	sensitive_blast_identity	sensitive_blast_bitscore	exon_verdict	original_n_context
GCA_000471725.1	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.04228581165599743	2015.0	True		exon_1	1	194	1	65	0.0	0.0	0.0	UNRESOLVED	0.0	0.0		0.0	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_000471725.1	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.04228581165599743	2015.0	True		exon_2	2	304	65	166	0.0	0.0	0.0	UNRESOLVED	0.0	0.0		0.0	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_000471725.1	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.04228581165599743	2015.0	True		exon_3	3	837	167	445	0.0	0.0	0.0	UNRESOLVED	0.0	0.0		0.0	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_000471725.1	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.04228581165599743	2015.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.8962264150943396	HIGH	0.8732394366197183	1.0	0.8933354222222222	295.8	RECOVERED_CONCORDANT	"{""length"": 553, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000471725.1	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.04228581165599743	2015.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9105691056910569	HIGH	1.0	0.9919354838709677	0.9182394339622643	231.4	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000471725.1	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.04228581165599743	2015.0	True		exon_6	6	1115	558	929	0.9632286995515695	0.9632286995515695	0.8780260707635009	HIGH	0.9650537634408602	1.0	0.8457399999999999	1246.0	RECOVERED_CONCORDANT	"{""length"": 1274, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000751575.1	Capreolus capreolus	Capreolus capreolus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.004673750319494651	76.0	True		exon_1	1	194	1	65	0.0	0.0	0.0	UNRESOLVED	0.0	0.0		0.0	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_000751575.1	Capreolus capreolus	Capreolus capreolus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.004673750319494651	76.0	True		exon_2	2	304	65	166	0.2532894736842105	0.2532894736842105	0.8831168831168831	LOW	0.2549019607843137	0.32894736842105265	0.8699970000000001	120.69999999999999	PARTIAL_OR_CONFLICTING	"{""length"": 237, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000751575.1	Capreolus capreolus	Capreolus capreolus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.004673750319494651	76.0	True		exon_3	3	837	167	445	0.9796893667861409	0.9796893667861409	0.875609756097561	HIGH	0.985663082437276	1.0	0.8464151535836177	985.3	RECOVERED_CONCORDANT	"{""length"": 1346, ""longest_n_run"": 52, ""n_count"": 52, ""n_fraction"": 0.03863298662704309, ""n_runs"": 1}"
GCA_000751575.1	Capreolus capreolus	Capreolus capreolus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.004673750319494651	76.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8817204301075269	HIGH	1.0	0.9906103286384976	0.8789278475336323	279.2	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000751575.1	Capreolus capreolus	Capreolus capreolus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.004673750319494651	76.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8943089430894309	HIGH	1.0	0.9919354838709677	0.8943099999999999	164.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000751575.1	Capreolus capreolus	Capreolus capreolus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.004673750319494651	76.0	True		exon_6	6	1115	558	929	0.9497757847533632	0.9497757847533632	0.8725212464589235	HIGH	0.9489247311827957	1.0	0.8287	1183.0	RECOVERED_CONCORDANT	"{""length"": 1259, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000180995.3	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.28781608095500105	5706.0	True		exon_1	1	194	1	65	0.0	0.0	0.0	UNRESOLVED	0.0	0.13917525773195877	0.85185	31.9	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_000180995.3	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.28781608095500105	5706.0	True		exon_2	2	304	65	166	0.0	0.0	0.0	UNRESOLVED	0.00980392156862745	0.0		0.0	STILL_POORLY_RECOVERED	"{""length"": 0, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": NaN, ""n_runs"": 0}"
GCA_000180995.3	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.28781608095500105	5706.0	True		exon_3	3	837	167	445	0.931899641577061	0.931899641577061	0.8846153846153846	HIGH	0.96415770609319	0.985663082437276	0.8584971462544589	996.2	RECOVERED_CONCORDANT	"{""length"": 980, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000180995.3	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.28781608095500105	5706.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.8962264150943396	HIGH	0.971830985915493	1.0	0.8933354222222222	295.8	RECOVERED_CONCORDANT	"{""length"": 6018, ""longest_n_run"": 1, ""n_count"": 4, ""n_fraction"": 0.0006646726487205051, ""n_runs"": 4}"
GCA_000180995.3	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.28781608095500105	5706.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9105691056910569	HIGH	1.0	0.9919354838709677	0.91057	173.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000180995.3	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.28781608095500105	5706.0	True		exon_6	6	1115	558	929	0.9632286995515695	0.9632286995515695	0.8780260707635009	HIGH	0.9650537634408602	1.0	0.8457399999999999	1246.0	RECOVERED_CONCORDANT	"{""length"": 1274, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765075.1	Capra aegagrus	Capra aegagrus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.031195727525911897	3372.0	True		exon_1	1	194	1	65	0.9432989690721649	0.9432989690721649	0.8469945355191257	HIGH	0.9846153846153847	0.9690721649484536	0.80729	175.0	RECOVERED_CONCORDANT	"{""length"": 387, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765075.1	Capra aegagrus	Capra aegagrus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.031195727525911897	3372.0	True		exon_2	2	304	65	166	1.0	1.0	0.8947368421052632	HIGH	1.0	1.0	0.8918	398.0	RECOVERED_CONCORDANT	"{""length"": 505, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765075.1	Capra aegagrus	Capra aegagrus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.031195727525911897	3372.0	True		exon_3	3	837	167	445	0.96415770609319	0.96415770609319	0.8835192069392813	HIGH	0.96415770609319	0.992831541218638	0.8580011191335741	981.0	RECOVERED_CONCORDANT	"{""length"": 1157, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765075.1	Capra aegagrus	Capra aegagrus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.031195727525911897	3372.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.8962264150943396	HIGH	1.0	1.0	0.8933354222222222	295.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765075.1	Capra aegagrus	Capra aegagrus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.031195727525911897	3372.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9105691056910569	HIGH	1.0	0.9919354838709677	0.91057	173.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765075.1	Capra aegagrus	Capra aegagrus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.031195727525911897	3372.0	True		exon_6	6	1115	558	929	0.9533632286995516	0.9533632286995516	0.8692380056444027	HIGH	0.967741935483871	0.9847533632286996	0.84	1206.0	RECOVERED_CONCORDANT	"{""length"": 1265, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765115.1	Ovis aries musimon	Ovis aries	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.06449489509395052	3855.0	True		exon_1	1	194	1	65	0.9432989690721649	0.9432989690721649	0.8524590163934426	HIGH	0.9846153846153847	0.9690721649484536	0.8125	179.0	RECOVERED_CONCORDANT	"{""length"": 387, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765115.1	Ovis aries musimon	Ovis aries	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.06449489509395052	3855.0	True		exon_2	2	304	65	166	1.0	1.0	0.8848684210526315	HIGH	1.0	1.0	0.88197	385.0	RECOVERED_CONCORDANT	"{""length"": 505, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765115.1	Ovis aries musimon	Ovis aries	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.06449489509395052	3855.0	True		exon_3	3	837	167	445	0.961768219832736	0.961768219832736	0.8869565217391304	HIGH	0.9605734767025089	0.992831541218638	0.8581720432692306	977.0	RECOVERED_CONCORDANT	"{""length"": 1177, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765115.1	Ovis aries musimon	Ovis aries	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.06449489509395052	3855.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8978494623655914	HIGH	0.971830985915493	1.0	0.8800016444444445	282.3	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765115.1	Ovis aries musimon	Ovis aries	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.06449489509395052	3855.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.90244	168.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000765115.1	Ovis aries musimon	Ovis aries	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.06449489509395052	3855.0	True		exon_6	6	1115	558	929	0.9524663677130045	0.9524663677130045	0.8700564971751412	HIGH	0.967741935483871	0.9847533632286996	0.84	1203.0	RECOVERED_CONCORDANT	"{""length"": 1264, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001039535.1	Ovis canadensis canadensis	Ovis canadensis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.052639979385527176	5086.0	True		exon_1	1	194	1	65	0.9432989690721649	0.9329896907216495	0.850828729281768	HIGH	0.9846153846153847	0.9690721649484536	0.80208	174.0	RECOVERED_CONCORDANT	"{""length"": 387, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001039535.1	Ovis canadensis canadensis	Ovis canadensis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.052639979385527176	5086.0	True		exon_2	2	304	65	166	0.993421052631579	0.9868421052631579	0.8966666666666666	HIGH	1.0	1.0	0.88197	386.0	RECOVERED_CONCORDANT	"{""length"": 503, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001039535.1	Ovis canadensis canadensis	Ovis canadensis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.052639979385527176	5086.0	True		exon_3	3	837	167	445	0.9605734767025089	0.959378733572282	0.8866749688667497	HIGH	0.9605734767025089	0.98805256869773	0.8599029468599035	982.0	RECOVERED_CONCORDANT	"{""length"": 1165, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001039535.1	Ovis canadensis canadensis	Ovis canadensis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.052639979385527176	5086.0	True		exon_4	4	213	446	516	0.8732394366197183	0.8732394366197183	0.8924731182795699	HIGH	0.971830985915493	0.9483568075117371	0.8878501401869159	276.5	RECOVERED_CONCORDANT	"{""length"": 386, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001039535.1	Ovis canadensis canadensis	Ovis canadensis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.052639979385527176	5086.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.90244	168.0	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001039535.1	Ovis canadensis canadensis	Ovis canadensis	Chromosome	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.052639979385527176	5086.0	True		exon_6	6	1115	558	929	0.9533632286995516	0.9434977578475336	0.8726235741444867	HIGH	0.967741935483871	0.9847533632286996	0.83455	1197.0	RECOVERED_CONCORDANT	"{""length"": 1265, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001651235.1	Giraffa tippelskirchi	Giraffa tippelskirchi	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.022620553302222804	4590.0	True		exon_1	1	194	1	65	0.9742268041237113	0.9742268041237113	0.873015873015873	HIGH	1.0	0.979381443298969	0.86842	227.0	RECOVERED_CONCORDANT	"{""length"": 389, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001651235.1	Giraffa tippelskirchi	Giraffa tippelskirchi	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.022620553302222804	4590.0	True		exon_2	2	304	65	166	0.9967105263157895	0.9967105263157895	0.9108910891089109	HIGH	1.0	1.0	0.90789	419.0	RECOVERED_CONCORDANT	"{""length"": 503, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001651235.1	Giraffa tippelskirchi	Giraffa tippelskirchi	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.022620553302222804	4590.0	True		exon_3	3	837	167	445	0.97610513739546	0.97610513739546	0.8971848225214198	HIGH	0.978494623655914	1.0	0.8755797441860466	1066.9	RECOVERED_CONCORDANT	"{""length"": 1018, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001651235.1	Giraffa tippelskirchi	Giraffa tippelskirchi	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.022620553302222804	4590.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.8820754716981132	HIGH	1.0	1.0	0.8779299999999999	264.0	RECOVERED_CONCORDANT	"{""length"": 412, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001651235.1	Giraffa tippelskirchi	Giraffa tippelskirchi	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.022620553302222804	4590.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.8943089430894309	HIGH	1.0	0.9919354838709677	0.9050641139240505	220.60000000000002	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_001651235.1	Giraffa tippelskirchi	Giraffa tippelskirchi	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.022620553302222804	4590.0	True		exon_6	6	1115	558	929	0.9946188340807175	0.9946188340807175	0.8854824165915239	HIGH	0.9946236559139785	1.0	0.8807200000000001	1404.0	RECOVERED_CONCORDANT	"{""length"": 1309, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000754665.1	Bison bison bison	Bison bison	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.027378734031313034	1886.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	0.9538461538461539	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000754665.1	Bison bison bison	Bison bison	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.027378734031313034	1886.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	1.0	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000754665.1	Bison bison bison	Bison bison	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.027378734031313034	1886.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8787878787878788	HIGH	0.978494623655914	0.966547192353644	0.86032	952.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000754665.1	Bison bison bison	Bison bison	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.027378734031313034	1886.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9009433962264151	HIGH	0.971830985915493	1.0	0.8977818666666667	300.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000754665.1	Bison bison bison	Bison bison	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.027378734031313034	1886.0	True		exon_5	5	124	517	558	0.9596774193548387	0.9596774193548387	0.8991596638655462	HIGH	1.0	0.9596774193548387	0.9	191.1	RECOVERED_CONCORDANT	"{""length"": 319, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_000754665.1	Bison bison bison	Bison bison	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.027378734031313034	1886.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8753488372093023	HIGH	0.9650537634408602	1.0	0.84319	1234.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
